Fecha,Departamento,Municipio,Dia,Hora,Barrio,Zona,Clase_de_sitio,Arma_empleada,Movil_Agresor,Movil_Victima,Edad,Sexo,Estado_civil,Pais_nacimiento,Clase_de_empleado,Profesion,Escolaridad,Codigo_DANE,Cantidad
02/01/2018 12:00:00 AM,ANTIOQUIA,SALGAR,Martes,19:15:00,MONTEBELLO PARTE ALTA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,54,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5642000,1
02/01/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,19:50:00,LA ARGENTINA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5887000,1
02/01/2018 12:00:00 AM,BOLÍVAR,SANTA ROSA,Martes,16:40:00,LOPEZ,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13683000,1
02/01/2018 12:00:00 AM,BOLÍVAR,TIQUISIO,Martes,14:30:00,VEREDA COLORADO,RURAL,CAÑOS,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,13810000,1
02/01/2018 12:00:00 AM,CALDAS,AGUADAS,Martes,19:25:00,ARMA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,17013000,1
02/01/2018 12:00:00 AM,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Martes,23:00:00,VDA.  BERLIN,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,PRIMARIA,18150000,1
02/01/2018 12:00:00 AM,CESAR,VALLEDUPAR (CT),Martes,11:05:00,GARUPAL III,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PUBLICO,DERECHO,SUPERIOR,20001000,1
02/01/2018 12:00:00 AM,CHOCÓ,SAN JOSÉ DEL PALMAR,Martes,15:45:00,CGTO LA ITALIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,27660000,1
02/01/2018 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Martes,3:00:00,CGTO SANTAFE,RURAL,GALLERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,23001000,1
02/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,1:30:00,LOS EJIDOS E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,52,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
02/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2:20:00,LA LIBERTAD E-12,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,70,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
02/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:39:00,LAS COLUMNAS E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
02/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,22:24:00,CARACOLI E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
02/01/2018 12:00:00 AM,CUNDINAMARCA,SOACHA,Martes,9:30:00,LEON XIII,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,48,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,-,SECUNDARIA,25754000,1
02/01/2018 12:00:00 AM,CUNDINAMARCA,VERGARA,Martes,21:25:00,VER. CHONTE GRANDE,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,57,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,25862000,1
02/01/2018 12:00:00 AM,HUILA,PALERMO,Martes,20:50:00,VEREDA AMBORCO,RURAL,BOSQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR MOTOCICLETA,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,41524000,1
02/01/2018 12:00:00 AM,MAGDALENA,ZONA BANANERA,Martes,5:00:00,CORREGIMIENTO RIO FRIO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,47980000,1
02/01/2018 12:00:00 AM,META,PUERTO CONCORDIA,Martes,9:30:00,BARRIO EL DIAMANTE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50450000,1
02/01/2018 12:00:00 AM,NARIÑO,BARBACOAS,Martes,23:00:00,BELLO HORIZONTE,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,52079000,1
02/01/2018 12:00:00 AM,NARIÑO,BARBACOAS,Martes,23:00:00,BELLO HORIZONTE,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,52079000,1
02/01/2018 12:00:00 AM,NARIÑO,PASTO (CT),Martes,7:05:00,LOS DOS PUENTES,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,52001000,1
02/01/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Martes,13:25:00,NUEVO MILENO,URBANA,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,52835000,1
02/01/2018 12:00:00 AM,QUINDÍO,ARMENIA (CT),Martes,21:30:00,MIRAFLORES BAJO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,63001000,1
02/01/2018 12:00:00 AM,QUINDÍO,CALARCA,Martes,23:20:00,LLANITOS DE GUARARA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,63130000,1
02/01/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Martes,20:25:00,CIUDADELA TOKIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,66001000,1
02/01/2018 12:00:00 AM,VALLE,CALI (CT),Martes,20:30:00,LAUREANO GOMEZ E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
02/01/2018 12:00:00 AM,VALLE,CALI (CT),Martes,1:00:00,ALFONSO B. ARAGON E14,URBANA,CAÑOS,ARMA DE FUEGO,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
02/01/2018 12:00:00 AM,VALLE,CALI (CT),Martes,19:40:00,LAS ORQUIDEAS E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
02/01/2018 12:00:00 AM,VALLE,CALI (CT),Martes,1:52:00,CIUDAD CORDOBA E15,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
02/01/2018 12:00:00 AM,VALLE,RIOFRÍO,Martes,19:00:00,CGTO. SALONICA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76616000,1
02/01/2018 12:00:00 AM,VALLE,YUMBO,Martes,22:10:00,BELLAVISTA E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76892000,1
03/01/2018 12:00:00 AM,ANTIOQUIA,CHIGORODÓ,Miércoles,22:00:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5172000,1
03/01/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,15:50:00,LA SIERRITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,8001000,1
03/01/2018 12:00:00 AM,CAUCA,CALOTO,Miércoles,21:35:00,VDA PEDREGAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,19142000,1
03/01/2018 12:00:00 AM,CAUCA,POPAYÁN (CT),Miércoles,15:30:00,YANACONAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,19001000,1
03/01/2018 12:00:00 AM,CAUCA,PUERTO TEJADA,Miércoles,20:40:00,LUIS A ROBLES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,19573000,1
03/01/2018 12:00:00 AM,CESAR,SAN ALBERTO,Miércoles,21:00:00,1º DE ABRIL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,20710000,1
03/01/2018 12:00:00 AM,CHOCÓ,MEDIO ATRATO,Miércoles,21:22:00,PANTANITO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,27425000,1
03/01/2018 12:00:00 AM,CHOCÓ,NÓVITA,Miércoles,16:00:00,EL ROSARIO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,27491000,1
03/01/2018 12:00:00 AM,CUNDINAMARCA,SOACHA,Miércoles,20:30:00,VILLAS DE CASALOMA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,25754000,1
03/01/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Miércoles,13:10:00,MORICHAL,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,1
03/01/2018 12:00:00 AM,NARIÑO,PASTO (CT),Miércoles,1:30:00,LA LAGUNA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52001000,1
03/01/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,18:40:00,VDA EL COLORADO,RURAL,VIAS PUBLICAS,BOLSA PLASTICA,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,52835000,1
03/01/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,0:55:00,AVENIDA LA PLAYA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,1
03/01/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,4:20:00,BARRIO LATINO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,PRIMARIA,54001000,1
03/01/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Miércoles,2:00:00,VDA. GAITAN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,66170000,1
03/01/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Miércoles,1:00:00,LA LAGUNA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,66001000,1
03/01/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Miércoles,1:00:00,LA LAGUNA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,66001000,1
03/01/2018 12:00:00 AM,RISARALDA,SANTA ROSA DE CABAL,Miércoles,20:50:00,CORREGIMIENTO LA CAPILLA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,83,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,66682000,1
03/01/2018 12:00:00 AM,SANTANDER,PUERTO PARRA,Miércoles,13:00:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,68573000,1
03/01/2018 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Miércoles,13:30:00,CASA CLUB,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,73001000,1
03/01/2018 12:00:00 AM,VALLE,CALI (CT),Miércoles,13:10:00,SAN LUIS II E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
03/01/2018 12:00:00 AM,VALLE,PALMIRA,Miércoles,7:30:00,CGTO ROZO,RURAL,CEMENTERIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76520000,1
03/01/2018 12:00:00 AM,VALLE,PALMIRA,Miércoles,16:15:00,SESQUI CENTENARIO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,70,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76520000,1
04/01/2018 12:00:00 AM,ANTIOQUIA,ANDES,Jueves,22:00:00,CALIFORNIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5034000,1
04/01/2018 12:00:00 AM,ANTIOQUIA,DABEIBA,Jueves,22:30:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5234000,1
04/01/2018 12:00:00 AM,ANTIOQUIA,GIRALDO,Jueves,19:30:00,LA PLANTA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5306000,1
04/01/2018 12:00:00 AM,ANTIOQUIA,JERICÓ,Jueves,7:20:00,EL SACATIN,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5368000,1
04/01/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,1:04:00,BETANIA C-13,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,1
04/01/2018 12:00:00 AM,ANTIOQUIA,SEGOVIA,Jueves,16:00:00,EL CINCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5736000,1
04/01/2018 12:00:00 AM,BOYACÁ,EL COCUY,Jueves,13:20:00,VDA.LLANO GRANDE,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,15244000,1
04/01/2018 12:00:00 AM,CAUCA,BOLÍVAR,Jueves,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,-,PRIMARIA,19100000,1
04/01/2018 12:00:00 AM,CAUCA,BOLÍVAR,Jueves,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,-,PRIMARIA,19100000,1
04/01/2018 12:00:00 AM,CAUCA,BOLÍVAR,Jueves,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,GRUPOS ILEGALES,-,SECUNDARIA,19100000,1
04/01/2018 12:00:00 AM,CAUCA,BOLÍVAR,Jueves,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,-,PRIMARIA,19100000,1
04/01/2018 12:00:00 AM,CAUCA,BOLÍVAR,Jueves,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,-,PRIMARIA,19100000,1
04/01/2018 12:00:00 AM,CAUCA,BOLÍVAR,Jueves,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,19100000,1
04/01/2018 12:00:00 AM,CAUCA,BOLÍVAR,Jueves,21:40:00,VDA MAZAMORRAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,19100000,1
04/01/2018 12:00:00 AM,CAUCA,PATÍA,Jueves,20:00:00,OLAYA HERRERA,URBANA,CANCHA DE FUTBOL,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,19532000,1
04/01/2018 12:00:00 AM,CESAR,CURUMANÍ,Jueves,14:30:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,20228000,1
04/01/2018 12:00:00 AM,CESAR,CURUMANÍ,Jueves,14:30:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,20228000,1
04/01/2018 12:00:00 AM,CÓRDOBA,PLANETA RICA,Jueves,20:00:00,CGTO CAROLINA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,18,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23555000,1
04/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:00:00,SAN FRANCISCO E-19,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,1
04/01/2018 12:00:00 AM,CUNDINAMARCA,CHÍA,Jueves,22:00:00,VER. BOJACA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25175000,1
04/01/2018 12:00:00 AM,CUNDINAMARCA,CHÍA,Jueves,0:30:00,IBARO 2,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,25175000,1
04/01/2018 12:00:00 AM,HUILA,PAICOL,Jueves,19:20:00,VEREDA PEÑAS NEGRAS,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,41518000,1
04/01/2018 12:00:00 AM,MAGDALENA,PLATO,Jueves,10:50:00,POLICARPA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,47555000,1
04/01/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Jueves,22:00:00,LUIS CARLOS GALAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,47001000,1
04/01/2018 12:00:00 AM,META,LA MACARENA,Jueves,19:00:00,VEREDA BRISAS DEL GUAYABERO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,50350000,1
04/01/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Jueves,20:57:00,BOSQUES DE ABAJAM*,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,50001000,1
04/01/2018 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Jueves,2:17:00,CENTRO,URBANA,PARQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,63,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,73001000,1
04/01/2018 12:00:00 AM,TOLIMA,MARIQUITA,Jueves,19:28:00,EL PORVENIR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,73443000,1
04/01/2018 12:00:00 AM,VALLE,CALI (CT),Jueves,21:30:00,LOS LAGOS E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
04/01/2018 12:00:00 AM,VALLE,CALI (CT),Jueves,10:00:00,SAN FERNANDO VIEJO E19,URBANA,HOSPITALES,CONTUNDENTES,A PIE,A PIE,45,MASCULINO,SOLTERO,-,DESEMPLEADO,-,ANALFABETA,76001000,1
04/01/2018 12:00:00 AM,VALLE,CALI (CT),Jueves,21:54:00,MUNICIPAL E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
04/01/2018 12:00:00 AM,VALLE,CARTAGO,Jueves,19:35:00,VIA CARTAGO - ALCALA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76147000,1
04/01/2018 12:00:00 AM,VALLE,PALMIRA,Jueves,11:40:00,LA EMILIA,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,PRIMARIA,76520000,1
05/01/2018 12:00:00 AM,ANTIOQUIA,CAÑASGORDAS,Viernes,18:30:00,LA ARENERA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5138000,1
05/01/2018 12:00:00 AM,ANTIOQUIA,CAREPA,Viernes,23:00:00,LOS PINOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5147000,1
05/01/2018 12:00:00 AM,ANTIOQUIA,RETIRO,Viernes,7:45:00,CHAPINEROS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5607000,1
05/01/2018 12:00:00 AM,ANTIOQUIA,RIONEGRO,Viernes,23:10:00,EL ROSAL,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5615000,1
05/01/2018 12:00:00 AM,CALDAS,LA DORADA,Viernes,22:00:00,VDA JAPON,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,52,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,17380000,1
